Date,Price,Bathrooms,Bathrooms (bin),Bedrooms,Bedrooms (bin),Condition,Floors,Grade,Id,Lat,Long,Price (bin),Sqft Living,Sqft Lot,View,Waterfront,Yr Built,Zipcode
4/24/2015,680000,1,0.8,2,2.0,Good,1,7,2594200230,47.5145,-122.391,673K,"1,020","8,442",Excellent,No,1941,98136
4/28/2015,815000,1.75,1.6,4,3.9,Very Good,1,9,8920100041,47.5907,-122.086,815K,"2,970","14,880",Excellent,No,1962,98075
4/24/2015,255000,1,0.8,1,1.0,Average,1,7,2848700585,47.5696,-122.36,248K,810,"5,000",Fair,No,1936,98106
4/14/2015,217000,1,0.8,2,2.0,Average,1,4,7203601405,47.35,-122.322,213K,730,"2,400",Fair,No,1934,98198
4/13/2015,585000,1.5,0.8,3,2.9,Average,1,8,4315701163,47.5373,-122.395,567K,"2,230","6,000",Fair,No,1968,98136
4/28/2015,735000,1.75,1.6,3,2.9,Average,1,8,8832900360,47.7619,-122.268,708K,"2,250","11,520",Fair,No,1956,98028
4/21/2015,499000,1.75,1.6,3,2.9,Average,1,8,7784400185,47.4909,-122.363,496K,"2,650","11,774",Fair,No,1952,98146
4/15/2015,951000,2.25,1.6,3,2.9,Average,1,9,1102001274,47.5435,-122.26,921K,"3,400","12,825",Fair,No,1961,98118
4/28/2015,712500,2.75,2.4,4,3.9,Average,1,8,1102000237,47.5459,-122.265,708K,"2,420","11,201",Fair,No,1948,98118
4/22/2015,374950,3,2.4,4,3.9,Average,1,9,8731990370,47.3204,-122.387,354K,"2,540","8,800",Fair,No,1977,98023
4/27/2015,688000,1.75,1.6,5,4.9,Average,1,8,3935900093,47.7108,-122.279,673K,"2,250","13,526",Fair,No,1957,98125
4/8/2015,647500,2,1.6,5,4.9,Average,1,8,8832900780,47.7597,-122.263,638K,"1,760","21,562",Fair,No,1959,98028
4/27/2015,608095,2.5,2.4,3,2.9,Average,2,9,3760500602,47.7031,-122.224,602K,"2,680","17,707",Fair,No,1983,98034
4/3/2015,719000,3.5,3.2,3,2.9,Average,2,9,3655500030,47.547,-122.192,708K,"2,540","10,578",Fair,No,2014,98006
4/10/2015,981000,3.25,3.2,3,2.9,Average,2,10,6710100131,47.6339,-122.09,956K,"2,730","9,588",Fair,No,1984,98052
4/27/2015,565000,2,1.6,4,3.9,Average,2,7,2505500009,47.6689,-122.195,531K,"2,040","8,281",Fair,No,1961,98033
4/1/2015,650000,2.25,1.6,4,3.9,Average,2,8,7280300042,47.7764,-122.386,638K,"2,330","7,220",Fair,No,1988,98177
4/3/2015,950000,2.25,1.6,4,3.9,Average,2,9,2493200155,47.5283,-122.385,921K,"2,770","5,320",Fair,No,2013,98136
4/1/2015,670000,3,2.4,5,4.9,Average,2,8,1830300090,47.6385,-122.114,638K,"2,520","13,001",Fair,No,1973,98008
4/7/2015,450000,2.25,1.6,3,2.9,Good,1,7,5029000120,47.4556,-122.346,425K,"1,940","8,312",Fair,No,1963,98166
4/22/2015,695000,2,1.6,3,2.9,Good,1,8,2815600305,47.5506,-122.395,673K,"2,560","6,800",Fair,No,1952,98136
4/29/2015,980000,1.75,1.6,4,3.9,Good,1,9,2288000090,47.5498,-122.214,956K,"2,260","17,711",Fair,No,1968,98040
4/21/2015,675000,2.75,2.4,3,2.9,Good,1.5,7,4322200220,47.5373,-122.39,673K,"3,370","5,350",Fair,No,1910,98136
4/27/2015,587450,2.25,1.6,3,2.9,Good,1.5,8,9324800650,47.7303,-122.287,567K,"2,190","8,775",Fair,No,1927,98125
4/22/2015,875000,2.5,2.4,3,2.9,Good,2,9,1563102685,47.5671,-122.404,850K,"2,520","3,750",Fair,No,1995,98116
4/17/2015,320000,2.25,1.6,4,3.9,Good,2,7,7205000180,47.3342,-122.34,319K,"2,000","10,374",Fair,No,1967,98023
4/14/2015,485000,3.25,3.2,4,3.9,Good,2,7,7558800240,47.359,-122.452,460K,"1,946","17,786",Fair,No,1990,98070
4/27/2015,616000,3.25,3.2,3,2.9,Very Good,2,7,3948900050,47.5424,-122.391,602K,"2,130","2,306",Fair,No,1924,98136
4/13/2015,360000,1,0.8,2,2.0,Average,1,7,2624039114,47.5397,-122.385,354K,"1,120","12,625",Good,No,1940,98136
4/16/2015,265000,1.75,1.6,3,2.9,Average,1,7,8849300320,47.4403,-122.271,248K,"1,330","12,618",Good,No,1983,98188
4/20/2015,423500,2,1.6,3,2.9,Average,1,7,1604601225,47.5644,-122.29,390K,"1,770","6,000",Good,No,1984,98118
4/20/2015,550000,1.75,1.6,3,2.9,Average,1,8,1428001160,47.6454,-121.978,531K,"1,890","100,623",Good,No,1978,98053
4/9/2015,715000,2.5,2.4,3,2.9,Average,1,8,7277100640,47.7701,-122.389,708K,"3,050","6,000",Good,No,1984,98177
4/30/2015,348000,2.5,2.4,3,2.9,Average,1,8,7893800250,47.4091,-122.331,319K,"2,370","7,500",Good,No,1979,98198
4/2/2015,500000,2.75,2.4,4,3.9,Average,1,7,8902000267,47.7088,-122.302,496K,"2,260","7,209",Good,No,2002,98125
4/23/2015,460000,2.5,2.4,4,3.9,Average,1,8,5151600530,47.337,-122.321,425K,"2,680","11,998",Good,No,1960,98003
4/28/2015,452100,2.5,2.4,4,3.9,Average,1,8,4058800925,47.5037,-122.24,425K,"3,160","6,540",Good,No,1959,98178
4/16/2015,765000,2.25,1.6,4,3.9,Average,1,9,9201000320,47.584,-122.077,744K,"2,620","17,366",Good,No,1984,98075
4/20/2015,830000,2.5,2.4,5,4.9,Average,1,9,2607801120,47.5742,-122.11,815K,"2,810","14,207",Good,No,1979,98008
4/24/2015,518000,1,0.8,3,2.9,Average,1.5,7,1102001055,47.5433,-122.264,496K,"1,270","6,612",Good,No,1927,98118
4/20/2015,567000,1.75,1.6,3,2.9,Average,1.5,7,2464400435,47.6851,-122.322,567K,"1,630","4,275",Good,No,1908,98115
4/7/2015,705000,1.5,0.8,4,3.9,Average,1.5,8,5249805090,47.5589,-122.264,673K,"1,780","3,120",Good,No,1926,98118
4/29/2015,895000,3,2.4,4,3.9,Average,1.5,9,2025069025,47.6394,-122.077,886K,"3,570","10,273",Good,No,1935,98074
4/2/2015,577500,2.5,2.4,2,2.0,Average,2,8,567000025,47.5953,-122.294,567K,"2,330","3,000",Good,No,1915,98144
4/17/2015,579000,2.5,2.4,3,2.9,Average,2,9,521079025,47.3401,-121.946,567K,"3,160","286,181",Good,No,2002,98010
4/1/2015,695000,2,1.6,3,2.9,Average,2,10,2817210210,47.3743,-122.421,673K,"2,632","18,743",Good,No,2000,98070
4/30/2015,328000,3.25,3.2,4,3.9,Average,2,7,7893800335,47.4092,-122.33,319K,"3,380","7,500",Good,No,1990,98198
4/8/2015,609000,3.5,3.2,4,3.9,Average,2,9,1823059241,47.488,-122.225,602K,"3,990","11,270",Good,No,2007,98055
4/7/2015,537000,4.25,4.0,4,3.9,Average,2,10,4136980090,47.263,-122.216,531K,"4,883","26,040",Good,No,2006,98092
4/17/2015,370000,3,2.4,5,4.9,Average,2,7,3333002385,47.543,-122.29,354K,"2,220","5,185",Good,No,2003,98118
4/17/2015,745000,3,2.4,5,4.9,Average,2,8,7987400475,47.5726,-122.373,744K,"2,400","10,126",Good,No,1981,98126
4/30/2015,525000,3.5,3.2,5,4.9,Average,2,9,8556800090,47.2123,-122.005,496K,"3,450","19,080",Good,No,2001,98022
4/1/2015,920000,4.5,4.0,5,4.9,Average,2,9,7579200915,47.5581,-122.385,886K,"3,820","5,750",Good,No,2000,98116
4/9/2015,650000,2.5,2.4,2,2.0,Average,3,8,1972201772,47.6523,-122.346,638K,"1,470",690,Good,No,2008,98103
4/9/2015,380000,1.75,1.6,2,2.0,Good,1,7,5592900205,47.4828,-122.191,354K,"1,800","7,191",Good,No,1952,98056
4/14/2015,449950,1.75,1.6,3,2.9,Good,1,7,2891400380,47.2853,-122.008,425K,"2,070","96,703",Good,No,1999,98092
4/27/2015,421000,2.5,2.4,3,2.9,Good,1,7,7203600750,47.3459,-122.326,390K,"1,930","4,505",Good,No,1973,98198
4/20/2015,657500,1.75,1.6,4,3.9,Good,1,7,4444800045,47.6981,-122.4,638K,"1,620","7,560",Good,No,1947,98117
4/24/2015,545000,2.75,2.4,4,3.9,Good,1,7,8859000045,47.4961,-122.366,531K,"2,180","8,480",Good,No,1959,98146
4/8/2015,725000,2.5,2.4,4,3.9,Good,1,8,7774200070,47.4938,-122.364,708K,"2,750","13,950",Good,No,1948,98146
4/28/2015,800000,1,0.8,2,2.0,Good,1.5,8,567000020,47.5955,-122.294,779K,"1,570","5,000",Good,No,1924,98144
4/1/2015,790000,1.75,1.6,4,3.9,Good,1.5,7,9530100085,47.6681,-122.36,779K,"1,820","6,137",Good,No,1911,98107
4/29/2015,600000,2.75,2.4,3,2.9,Good,2,10,587550470,47.3244,-122.379,567K,"3,580","14,217",Good,No,1989,98023
4/21/2015,675000,1.75,1.6,4,3.9,Very Good,1.5,7,5288200230,47.5601,-122.378,673K,"2,460","5,750",Good,No,1919,98126
4/1/2015,812000,2,1.6,3,2.9,Very Good,2,8,6758700050,47.6762,-122.354,779K,"1,970","3,420",Good,No,1913,98103
4/18/2015,90000,1,0.8,1,1.0,Average,1,4,2114700500,47.5335,-122.348,71K,560,"4,120",No View,No,1947,98106
4/22/2015,510000,1,0.8,1,1.0,Average,1,5,369000365,47.6567,-122.392,496K,680,"6,600",No View,No,1916,98199
4/29/2015,229000,1,0.8,1,1.0,Average,1,6,1773100765,47.5558,-122.363,213K,600,"3,720",No View,No,1920,98106
4/10/2015,385000,1,0.8,1,1.0,Average,1,6,7950302150,47.5659,-122.284,354K,660,"3,570",No View,No,1906,98118
4/28/2015,395000,1,0.8,1,1.0,Average,1,6,5101405604,47.7019,-122.311,390K,900,"6,380",No View,No,1947,98125
4/20/2015,525000,1.5,0.8,1,1.0,Average,1,8,7174800094,47.6653,-122.305,496K,"1,030","5,923",No View,No,1940,98105
4/8/2015,95000,1,0.8,2,2.0,Average,1,4,6929602721,47.3864,-122.307,71K,960,"7,000",No View,No,1918,98198
4/30/2015,305000,1,0.8,2,2.0,Average,1,5,2724069010,47.5322,-122.033,283K,960,"8,276",No View,No,1939,98027
4/30/2015,390000,1,0.8,2,2.0,Average,1,5,1023059108,47.499,-122.157,390K,670,"11,505",No View,No,2003,98059
4/15/2015,425000,1,0.8,2,2.0,Average,1,5,2767603026,47.6729,-122.383,390K,540,"2,500",No View,No,1905,98107
4/8/2015,489950,1,0.8,2,2.0,Average,1,5,2726049071,47.7076,-122.284,460K,820,"4,206",No View,No,1949,98125
4/6/2015,315000,1,0.8,2,2.0,Average,1,5,66000070,47.5486,-122.38,283K,630,"6,550",No View,No,1918,98126
4/28/2015,425000,1,0.8,2,2.0,Average,1,5,1400300055,47.5964,-122.299,390K,770,"5,040",No View,No,1930,98144
4/9/2015,225000,2.5,2.4,2,2.0,Average,1,5,7841300535,47.4749,-122.213,213K,"1,560","5,333",No View,No,1947,98055
4/27/2015,258000,1,0.8,2,2.0,Average,1,6,2475900840,47.5655,-121.89,248K,750,"7,000",No View,No,1932,98024
4/30/2015,216500,1,0.8,2,2.0,Average,1,6,8651410950,47.3688,-122.08,213K,"1,060","5,200",No View,No,1969,98042
4/24/2015,175000,1,0.8,2,2.0,Average,1,6,7200179,47.484,-122.211,142K,840,"12,750",No View,No,1925,98055
4/7/2015,414000,1,0.8,2,2.0,Average,1,6,7224500090,47.4914,-122.204,390K,800,"5,000",No View,No,1938,98055
4/21/2015,222000,1,0.8,2,2.0,Average,1,6,6623400090,47.4315,-122.199,213K,"1,550","38,449",No View,No,1947,98055
4/7/2015,249500,1,0.8,2,2.0,Average,1,6,7225000215,47.4881,-122.204,248K,900,"4,500",No View,No,1951,98055
4/9/2015,280000,1,0.8,2,2.0,Average,1,6,1432700880,47.4493,-122.171,248K,"1,150","12,861",No View,No,1959,98058
4/29/2015,325000,1,0.8,2,2.0,Average,1,6,9266700845,47.6932,-122.346,319K,830,"5,100",No View,No,1941,98103
4/30/2015,325000,1,0.8,2,2.0,Average,1,6,3438500880,47.5495,-122.357,319K,810,"6,827",No View,No,1944,98106
4/25/2015,530000,1,0.8,2,2.0,Average,1,6,7986401205,47.6633,-122.357,496K,760,"3,000",No View,No,1922,98107
4/7/2015,324800,1,0.8,2,2.0,Average,1,6,2685600005,47.5492,-122.302,319K,"1,170","5,043",No View,No,1949,98108
4/3/2015,970000,1,0.8,2,2.0,Average,1,6,5101403915,47.6966,-122.315,956K,"1,290","5,376",No View,No,1945,98115
4/24/2015,450000,1,0.8,2,2.0,Average,1,6,5101400934,47.6915,-122.312,425K,810,"4,368",No View,No,1958,98115
4/10/2015,505000,1,0.8,2,2.0,Average,1,6,2391600330,47.5635,-122.394,496K,810,"5,060",No View,No,1941,98116
4/16/2015,425000,1,0.8,2,2.0,Average,1,6,8132700185,47.6877,-122.395,390K,620,"4,455",No View,No,1927,98117
4/14/2015,380000,1,0.8,2,2.0,Average,1,6,3501600215,47.6926,-122.362,354K,"1,000","4,800",No View,No,1952,98117
4/6/2015,395000,1,0.8,2,2.0,Average,1,6,3626039187,47.6999,-122.364,390K,770,"6,000",No View,No,1953,98117
4/22/2015,325000,1,0.8,2,2.0,Average,1,6,3330500335,47.5532,-122.28,319K,"1,010","6,180",No View,No,1903,98118
4/20/2015,230000,1,0.8,2,2.0,Average,1,6,3330500345,47.5532,-122.28,213K,"1,280","4,635",No View,No,1917,98118
4/7/2015,310000,1,0.8,2,2.0,Average,1,6,1443500120,47.5324,-122.272,283K,750,"5,379",No View,No,1919,98118
4/28/2015,595000,1,0.8,2,2.0,Average,1,6,2397101375,47.6366,-122.365,567K,980,"3,600",No View,No,1907,98119
4/24/2015,299500,1,0.8,2,2.0,Average,1,6,7454000315,47.5158,-122.376,283K,740,"6,300",No View,No,1942,98126
4/27/2015,289000,1,0.8,2,2.0,Average,1,6,7454000585,47.5155,-122.374,283K,710,"6,300",No View,No,1942,98126
4/13/2015,338000,1,0.8,2,2.0,Average,1,6,5550300205,47.5287,-122.367,319K,690,"6,400",No View,No,1943,98126
4/24/2015,264950,1,0.8,2,2.0,Average,1,6,7452500730,47.5208,-122.372,248K,"1,000","6,000",No View,No,1951,98126
4/20/2015,320000,1,0.8,2,2.0,Average,1,6,3101500010,47.5728,-122.312,319K,950,"4,000",No View,No,1910,98144
4/12/2015,341000,1,0.8,2,2.0,Average,1,6,3083000940,47.5753,-122.303,319K,"1,040","4,000",No View,No,1914,98144
4/13/2015,235000,1,0.8,2,2.0,Average,1,6,3223049073,47.4337,-122.329,213K,930,"10,505",No View,No,1930,98148
4/20/2015,122000,1,0.8,2,2.0,Average,1,6,4438000165,47.4275,-122.324,106K,730,"6,728",No View,No,1953,98148
4/29/2015,330000,1,0.8,2,2.0,Average,1,6,732000160,47.7634,-122.284,319K,790,"9,784",No View,No,1932,98155
4/3/2015,220000,1,0.8,2,2.0,Average,1,6,3996900460,47.7467,-122.3,213K,770,"8,149",No View,No,1948,98155
4/22/2015,280000,1,0.8,2,2.0,Average,1,6,1446400715,47.4834,-122.332,248K,"1,310","6,600",No View,No,1942,98168
4/30/2015,270950,1,0.8,2,2.0,Average,1,6,795002450,47.5099,-122.33,248K,780,"6,250",No View,No,1942,98168
4/24/2015,335000,1,0.8,2,2.0,Average,1,6,2789000120,47.51,-122.323,319K,"1,800","8,900",No View,No,1945,98168
4/22/2015,122000,1,0.8,2,2.0,Average,1,6,1446401460,47.483,-122.33,106K,760,"5,280",No View,No,1946,98168
4/13/2015,285950,1,0.8,2,2.0,Average,1,6,795000405,47.5033,-122.331,283K,"1,170","6,000",No View,No,1948,98168
4/30/2015,84000,1,0.8,2,2.0,Average,1,6,1523049188,47.4752,-122.271,71K,700,"20,130",No View,No,1949,98168
4/10/2015,229950,1,0.8,2,2.0,Average,1,6,1180003175,47.4972,-122.224,213K,850,"6,000",No View,No,1924,98178
4/27/2015,110000,1,0.8,2,2.0,Average,1,6,5381000048,47.4523,-122.286,106K,790,"8,250",No View,No,1947,98188
4/13/2015,179000,1,0.8,2,2.0,Average,1,6,5379805495,47.4488,-122.274,177K,720,"8,914",No View,No,1949,98188
4/22/2015,375000,1,0.8,2,2.0,Average,1,6,2770602170,47.646,-122.384,354K,760,"6,000",No View,No,1942,98199
4/9/2015,300000,1.5,0.8,2,2.0,Average,1,6,1721800190,47.5088,-122.338,283K,"1,300","6,120",No View,No,1945,98146
4/15/2015,664000,1.75,1.6,2,2.0,Average,1,6,5297200089,47.5554,-122.274,638K,"1,720","5,785",No View,No,1948,98118
4/22/2015,456200,1.75,1.6,2,2.0,Average,1,6,8820902700,47.7148,-122.282,425K,"1,210","7,733",No View,No,1904,98125
4/30/2015,600000,2,1.6,2,2.0,Average,1,6,2769600480,47.6729,-122.363,567K,"1,270","5,000",No View,No,1944,98107
4/10/2015,209950,1,0.8,2,2.0,Average,1,7,6146600595,47.39,-122.236,177K,860,"5,080",No View,No,1960,98032
4/6/2015,280000,1,0.8,2,2.0,Average,1,7,8835200790,47.7243,-122.161,248K,870,"4,025",No View,No,1981,98034
4/8/2015,281000,1,0.8,2,2.0,Average,1,7,8835200800,47.7242,-122.161,248K,930,"2,600",No View,No,1981,98034
4/13/2015,630000,1,0.8,2,2.0,Average,1,7,191100665,47.5627,-122.221,602K,"1,050","8,382",No View,No,1959,98040
4/28/2015,335000,1,0.8,2,2.0,Average,1,7,4202400078,47.4908,-122.223,319K,"1,410","7,000",No View,No,1968,98055
4/24/2015,308000,1,0.8,2,2.0,Average,1,7,9144300110,47.7618,-122.162,283K,"1,680","9,250",No View,No,1969,98072
4/8/2015,640000,1,0.8,2,2.0,Average,1,7,9550201550,47.6666,-122.331,638K,"1,070","5,000",No View,No,1924,98103
4/22/2015,390000,1,0.8,2,2.0,Average,1,7,4459800100,47.6903,-122.34,390K,980,"3,800",No View,No,1926,98103
4/8/2015,350000,1,0.8,2,2.0,Average,1,7,2917200085,47.7007,-122.354,319K,"1,160","5,395",No View,No,1940,98103
4/9/2015,330000,1,0.8,2,2.0,Average,1,7,2113700025,47.5313,-122.351,319K,"1,129","3,840",No View,No,1953,98106
4/15/2015,320000,1,0.8,2,2.0,Average,1,7,7972601710,47.5268,-122.343,319K,900,"7,620",No View,No,1971,98106
4/13/2015,250000,1,0.8,2,2.0,Average,1,7,7883602650,47.5263,-122.325,248K,860,"4,320",No View,No,1925,98108
4/13/2015,480000,1,0.8,2,2.0,Average,1,7,5016001260,47.6249,-122.298,460K,820,"4,200",No View,No,1980,98112
4/21/2015,525000,1,0.8,2,2.0,Average,1,7,7977201865,47.6841,-122.291,496K,"1,360","6,120",No View,No,1947,98115
4/17/2015,305000,1,0.8,2,2.0,Average,1,7,4073200124,47.6998,-122.278,283K,890,"7,200",No View,No,1949,98115
4/23/2015,750000,1,0.8,2,2.0,Average,1,7,3364900375,47.6731,-122.326,744K,"1,620","6,120",No View,No,1951,98115
4/8/2015,487500,1,0.8,2,2.0,Average,1,7,7578200025,47.5717,-122.382,460K,"1,190","5,000",No View,No,1925,98116
4/22/2015,502501,1,0.8,2,2.0,Average,1,7,3009800015,47.5772,-122.381,496K,"1,100","4,750",No View,No,1946,98116
4/7/2015,874950,1,0.8,2,2.0,Average,1,7,6021500970,47.6902,-122.387,850K,"1,080","4,000",No View,No,1940,98117
4/22/2015,520000,1,0.8,2,2.0,Average,1,7,2776600002,47.6924,-122.372,496K,"1,120","6,141",No View,No,1946,98117
4/29/2015,487000,1,0.8,2,2.0,Average,1,7,546000020,47.6901,-122.382,460K,"1,440","4,046",No View,No,1946,98117
4/10/2015,450500,1,0.8,2,2.0,Average,1,7,4305700086,47.6866,-122.372,425K,"1,330","3,698",No View,No,1952,98117
4/15/2015,500000,1,0.8,2,2.0,Average,1,7,2688100071,47.6949,-122.371,496K,"1,280","5,400",No View,No,1964,98117
4/9/2015,500000,1,0.8,2,2.0,Average,1,7,2254501620,47.609,-122.314,496K,930,"3,200",No View,No,1904,98122
4/29/2015,370000,1,0.8,2,2.0,Average,1,7,9828200187,47.6175,-122.301,354K,750,"2,020",No View,No,1908,98122
4/17/2015,430000,1,0.8,2,2.0,Average,1,7,1454100267,47.7195,-122.287,425K,"1,460","9,207",No View,No,1947,98125
4/16/2015,407500,1,0.8,2,2.0,Average,1,7,6414100721,47.7223,-122.321,390K,770,"6,017",No View,No,1950,98125
4/3/2015,353000,1,0.8,2,2.0,Average,1,7,1787600190,47.7235,-122.326,319K,"1,100","7,500",No View,No,1951,98125
4/25/2015,327000,1,0.8,2,2.0,Average,1,7,6632300040,47.73,-122.31,319K,"1,140","7,435",No View,No,1952,98125
4/14/2015,378510,1,0.8,2,2.0,Average,1,7,3874900205,47.5459,-122.379,354K,770,"5,185",No View,No,1947,98126
4/24/2015,438000,1,0.8,2,2.0,Average,1,7,3034200036,47.7222,-122.332,425K,"1,630","9,255",No View,No,1941,98133
4/14/2015,296000,1,0.8,2,2.0,Average,1,7,7655900038,47.7344,-122.336,283K,"1,370","8,400",No View,No,1948,98133
4/27/2015,400000,1,0.8,2,2.0,Average,1,7,2810600015,47.5427,-122.388,390K,910,"4,000",No View,No,1918,98136
4/6/2015,425000,1,0.8,2,2.0,Average,1,7,6909700205,47.5886,-122.292,390K,"1,090","6,000",No View,No,1922,98144
4/17/2015,181000,1,0.8,2,2.0,Average,1,7,3080000005,47.5798,-122.306,177K,"1,310","4,000",No View,No,1942,98144
4/17/2015,222200,1,0.8,2,2.0,Average,1,7,3223049158,47.4402,-122.333,213K,"1,210","10,000",No View,No,1953,98148
4/16/2015,130000,1,0.8,2,2.0,Average,1,7,2500600289,47.4007,-122.294,106K,790,"7,500",No View,No,1951,98198
4/29/2015,708000,1,0.8,2,2.0,Average,1,7,1193000115,47.6496,-122.392,673K,"1,120","5,250",No View,No,1938,98199
4/23/2015,450000,1.5,0.8,2,2.0,Average,1,7,6046401105,47.6911,-122.348,425K,"1,450","2,550",No View,No,1984,98103
4/29/2015,455000,1.5,0.8,2,2.0,Average,1,7,1205000215,47.6836,-122.397,425K,"1,090","6,750",No View,No,1942,98117
4/28/2015,557000,1.5,0.8,2,2.0,Average,1,7,1232001985,47.684,-122.381,531K,"1,450","3,840",No View,No,1947,98117
4/21/2015,510000,1.5,0.8,2,2.0,Average,1,7,2523400205,47.5573,-122.392,496K,"1,860","5,100",No View,No,1940,98136
4/24/2015,255000,1.5,0.8,2,2.0,Average,1,7,5379801600,47.4577,-122.289,248K,"1,480","9,660",No View,No,1949,98188
4/1/2015,245500,1.5,0.8,2,2.0,Average,1,7,7147800015,47.441,-122.282,213K,"1,430","9,782",No View,No,1955,98188
4/22/2015,220650,1.75,1.6,2,2.0,Average,1,7,9407111100,47.4461,-121.768,213K,"1,460","10,500",No View,No,1980,98045
4/24/2015,355000,1.75,1.6,2,2.0,Average,1,7,7857004225,47.543,-122.299,354K,"1,620","3,640",No View,No,1929,98108
4/2/2015,420000,1.75,1.6,2,2.0,Average,1,7,1189000225,47.6132,-122.297,390K,"1,200","3,136",No View,No,1904,98122
4/23/2015,452000,1.75,1.6,2,2.0,Average,1,7,8665900206,47.7661,-122.306,425K,"1,660","11,747",No View,No,1981,98155
4/14/2015,325000,1.75,1.6,2,2.0,Average,1,7,1223049150,47.4893,-122.229,319K,"1,670","10,725",No View,No,1965,98178
4/8/2015,535000,1.75,1.6,2,2.0,Average,1,7,239000115,47.4282,-122.28,531K,"2,330","7,280",No View,No,1982,98188
4/7/2015,689800,1.75,1.6,2,2.0,Average,1,7,1193000220,47.6492,-122.391,673K,"1,370","3,125",No View,No,1950,98199
4/27/2015,160000,1,0.8,2,2.0,Average,1,8,4140900270,47.7637,-122.266,142K,"1,140","23,030",No View,No,1980,98028
4/15/2015,189950,1,0.8,2,2.0,Average,1,8,1442800370,47.3738,-122.057,177K,"1,030","4,188",No View,No,1981,98038
4/27/2015,485000,1,0.8,2,2.0,Average,1,8,3735900325,47.6899,-122.32,460K,"1,080","4,080",No View,No,1948,98115
4/24/2015,515000,1.75,1.6,2,2.0,Average,1,8,4027701055,47.7723,-122.262,496K,950,"15,219",No View,No,2009,98028
4/13/2015,468000,1.75,1.6,2,2.0,Average,1,8,5422560830,47.6644,-122.13,460K,"1,510","4,500",No View,No,1978,98052
4/30/2015,490000,1.75,1.6,2,2.0,Average,1,8,8682280340,47.7028,-122.013,460K,"1,440","6,265",No View,No,2005,98053
4/12/2015,575000,1.75,1.6,2,2.0,Average,1,8,7748000025,47.6839,-122.376,567K,"1,230","5,418",No View,No,1949,98117
4/14/2015,450000,1.75,1.6,2,2.0,Average,1,8,5035300255,47.6529,-122.411,425K,"2,130","6,574",No View,No,1946,98199
4/29/2015,554000,2,1.6,2,2.0,Average,1,8,8682231170,47.7107,-122.031,531K,"1,920","6,045",No View,No,2003,98053
4/27/2015,575000,2,1.6,2,2.0,Average,1,8,8682261070,47.7136,-122.03,567K,"1,680","6,194",No View,No,2004,98053
4/30/2015,572000,2,1.6,2,2.0,Average,1,8,8682260610,47.7142,-122.033,567K,"1,870","5,143",No View,No,2005,98053
4/29/2015,438000,2.25,1.6,2,2.0,Average,1,8,9141100255,47.739,-122.351,425K,"1,950","29,347",No View,No,1953,98133
4/27/2015,361000,2.5,2.4,2,2.0,Average,1,8,3324079092,47.5157,-121.924,354K,"1,320","48,787",No View,No,2004,98027
4/26/2015,800000,2.5,2.4,2,2.0,Average,1,8,8682230590,47.7114,-122.029,779K,"2,395","6,143",No View,No,2003,98053
4/6/2015,745000,2.5,2.4,2,2.0,Average,1,8,8682290670,47.7242,-122.032,744K,"2,170","7,546",No View,No,2007,98053
4/17/2015,694000,2.5,2.4,2,2.0,Average,1,8,8682290410,47.7226,-122.03,673K,"2,320","9,311",No View,No,2007,98053
4/3/2015,705000,2.5,2.4,2,2.0,Average,1,8,8682291390,47.7203,-122.024,673K,"2,305","5,580",No View,No,2007,98077
4/28/2015,300000,1,0.8,3,2.9,Average,1,6,7211340030,47.6453,-121.912,283K,"1,010","10,168",No View,No,1979,98014
4/3/2015,199950,1,0.8,3,2.9,Average,1,6,1788900230,47.3277,-122.341,177K,840,"9,480",No View,No,1960,98023
4/30/2015,222000,1,0.8,3,2.9,Average,1,6,8945200750,47.3074,-122.371,213K,990,"8,840",No View,No,1966,98023
4/30/2015,175000,1,0.8,3,2.9,Average,1,6,2621600015,47.3865,-122.217,142K,"1,150","8,924",No View,No,1943,98030
4/29/2015,595000,1,0.8,3,2.9,Average,1,6,3885805300,47.6829,-122.195,567K,"1,300","11,520",No View,No,1958,98033
4/8/2015,550000,1,0.8,3,2.9,Average,1,6,3584800010,47.6855,-122.199,531K,880,"6,664",No View,No,1961,98033
4/2/2015,294000,1,0.8,3,2.9,Average,1,6,2126059048,47.7254,-122.175,283K,"1,250","9,427",No View,No,1931,98034
4/25/2015,150000,1,0.8,3,2.9,Average,1,6,8651430370,47.3701,-122.079,142K,"1,240","5,200",No View,No,1969,98042
4/14/2015,212000,1,0.8,3,2.9,Average,1,6,88000591,47.4562,-122.193,177K,"1,000","9,450",No View,No,1962,98055
4/1/2015,145600,1,0.8,3,2.9,Average,1,6,1432400490,47.4514,-122.178,142K,"1,170","7,560",No View,No,1958,98058
4/21/2015,144000,1,0.8,3,2.9,Average,1,6,1432400345,47.4522,-122.178,142K,"1,250","8,314",No View,No,1958,98058
